Episode Number,Epsilon Value,Learn Step Counter,Total Reward
186,0.9876970561832112,49517,593.0
187,0.9876889077150907,49550,251.0
188,0.9876812531547597,49581,249.0
189,0.9876560676007703,49683,603.0
190,0.9876197719026828,49830,585.0
191,0.9875071896519074,50286,980.0
192,0.9874086907101303,50685,1294.0
193,0.9873696888322588,50843,1050.0
194,0.9870508198829703,52135,812.0
195,0.987026143917836,52235,602.0
196,0.9870160269504444,52276,235.0
197,0.9869819754806445,52414,592.0
198,0.9869735861684577,52448,245.0
199,0.9868600907179589,52908,980.0
200,0.9865606240893098,54122,1506.0
201,0.9865505118934725,54163,232.0
202,0.9865122837970268,54318,615.0
203,0.9863285629707118,55063,694.0
204,0.986320672372783,55095,239.0
205,0.9862193331174087,55506,761.0
206,0.9862099640770747,55544,240.0
207,0.9860142208028726,56338,685.0
208,0.9859925287259141,56426,632.0
209,0.9858660832767682,56939,995.0
210,0.9858286210727027,57091,617.0
211,0.9856339391211537,57881,915.0
212,0.9855351342590686,58282,1012.0
213,0.9855242934308599,58326,236.0
214,0.9855033512595153,58411,608.0
215,0.9853806637143881,58909,744.0
216,0.9853567685200334,59006,621.0
217,0.9853333665717517,59101,626.0
218,0.9852937076969247,59262,635.0
219,0.985243458992897,59466,738.0
220,0.9852025722326385,59632,597.0
221,0.9851941980453169,59666,249.0
222,0.9848605199888847,61021,573.0
223,0.9846492900361361,61879,909.0
224,0.9844570560056587,62660,1229.0
225,0.9843007858327354,63295,1625.0
226,0.9842911889456576,63334,225.0
227,0.9839723302184425,64630,1349.0
228,0.9839351859594309,64781,716.0
229,0.9839275604903341,64812,248.0
230,0.9838820548872921,64997,807.0
231,0.9838744298299597,65028,245.0
232,0.9838663128983802,65061,245.0
233,0.9837625204645282,65483,987.0
234,0.9836260328667794,66038,659.0
235,0.9836186556982741,66068,250.0
236,0.9836080818532368,66111,227.0
237,0.9833159935936284,67299,1664.0
238,0.9833073896152503,67334,250.0
239,0.9832348733602612,67629,784.0
240,0.9827421503173608,69634,267.0
241,0.9824346001199403,70886,593.0
242,0.9824147060182268,70967,615.0
243,0.9823810588865455,71104,640.0
244,0.9823604290983404,71188,615.0
245,0.9823496231917012,71232,226.0
246,0.9823245735925599,71334,618.0
247,0.982300506932314,71432,610.0
248,0.9822924029855467,71465,242.0
249,0.9822678459793627,71565,631.0
250,0.9821566104307174,72018,1524.0
251,0.9820645375529508,72393,768.0
252,0.9820554534968555,72430,235.0
253,0.9820483336197361,72459,251.0
254,0.9819778741707447,72746,786.0
255,0.9816825886939159,73949,563.0
256,0.9816717902434805,73993,225.0
257,0.9816376777372088,74132,640.0
258,0.9816001308094261,74285,773.0
259,0.9815620945365552,74440,813.0
260,0.981552769739783,74478,240.0
261,0.9815054109552565,74671,1315.0
262,0.981495105201257,74713,225.0
263,0.9814860264123874,74750,238.0
264,0.9813098654595198,75468,1232.0
265,0.9812823891645184,75580,578.0
266,0.9812411761644954,75748,602.0
267,0.9812340621908661,75777,248.0
268,0.981211494064146,75869,604.0
269,0.9807197849860962,77874,443.0
270,0.9806996804340605,77956,624.0
271,0.9806915896940588,77989,252.0
272,0.980682518337674,78026,233.0
273,0.980673447065199,78063,242.0
274,0.9804648309555557,78914,1190.0
275,0.9803780636466682,79268,1001.0
276,0.9801410858659692,80235,888.0
277,0.9801315295357733,80274,239.0
278,0.9800847293667444,80465,716.0
279,0.9800773787579191,80495,245.0
280,0.9800080407275569,80778,787.0
281,0.9799715361033746,80927,616.0
282,0.9799382176333948,81063,640.0
283,0.979840473659016,81462,1528.0
284,0.9796428107586352,82269,910.0
285,0.9796237079076882,82347,631.0
286,0.9795852584269172,82504,636.0
287,0.979501507457246,82846,672.0
288,0.9794679601009189,82983,583.0
289,0.9792245925220529,83977,1172.0
290,0.9790906926978781,84524,734.0
291,0.9790023337390628,84885,771.0
292,0.97894139273297,85134,794.0
293,0.9787725398855716,85824,945.0
294,0.9787492943108835,85919,624.0
295,0.9787419537177852,85949,248.0
296,0.9787233577949991,86025,624.0
297,0.9786859223378366,86178,637.0
298,0.9786761355263226,86218,235.0
299,0.9786489776369807,86329,589.0
300,0.9786406591549833,86363,235.0
301,0.9786289155360658,86411,209.0
302,0.9785887925680343,86575,764.0
303,0.9784500874202899,87142,675.0
304,0.9784415260184097,87177,234.0
305,0.9780781024561217,88663,1085.0
306,0.9780267546972078,88873,625.0
307,0.978004015836656,88966,632.0
308,0.9779688083214191,89110,639.0
309,0.9779304237941904,89267,636.0
310,0.9776395327289008,90457,859.0
311,0.9775803873189356,90699,725.0
312,0.9775170910301753,90958,1306.0
313,0.9774281410110476,91322,771.0
314,0.9774190998414274,91359,243.0
315,0.9774071265292926,91408,214.0
316,0.9773971081563363,91449,220.0
317,0.9773885559679856,91484,242.0
318,0.9773780490961687,91527,232.0
319,0.9773030382000933,91834,1012.0
320,0.9772314533654133,92127,785.0
321,0.977209465902321,92217,617.0
322,0.9769097528319947,93444,1651.0
323,0.9768987626577197,93489,232.0
324,0.9768738520537663,93591,586.0
325,0.9768538263425575,93673,638.0
326,0.9768274516420056,93781,616.0
327,0.9766907053541267,94341,732.0
328,0.9766557892811696,94484,621.0
329,0.9766474877412034,94518,236.0
330,0.9764768334827154,95217,1236.0
331,0.9764685334638673,95251,235.0
332,0.9764585247114417,95292,233.0
333,0.9763215859892663,95853,731.0
334,0.9762847305404342,96004,637.0
335,0.9759333312491327,97444,787.0
336,0.9757384080104301,98243,914.0
337,0.9757310899988968,98273,249.0
338,0.975720357014595,98317,223.0
339,0.9756501076691052,98605,717.0
340,0.9756152287968547,98748,613.0
341,0.9755764488574136,98907,636.0
342,0.9755496208705993,99017,601.0
343,0.9755262079577245,99113,599.0
344,0.9755086486418179,99185,608.0
345,0.975497918104358,99229,226.0
346,0.9753806215176264,99710,747.0
347,0.9753567249821424,99808,612.0
348,0.9753479468100208,99844,228.0
349,0.9753250263997184,99938,625.0
350,0.975316492342006,99973,245.0
351,0.9752318872955043,100320,774.0
352,0.975130712223087,100735,661.0
353,0.975107065587073,100832,604.0
354,0.9749739725397725,101378,687.0
355,0.9749637353655248,101420,227.0
356,0.9748433347640307,101914,1264.0
357,0.9748084847333998,102057,616.0
358,0.9747093030036227,102464,1270.0
359,0.9747012616840371,102497,251.0
360,0.9745959996188555,102929,1649.0
361,0.9745872282932323,102965,240.0
362,0.9744800295807425,103405,1004.0
363,0.9743842916090603,103798,694.0
364,0.9743648041156651,103878,623.0
365,0.9743557912817835,103915,243.0
366,0.9743475092917199,103949,246.0
367,0.9743241252291813,104045,628.0
368,0.9742880758989532,104193,638.0
369,0.9742500794001749,104349,591.0
370,0.9738051922295783,106176,1250.0
371,0.973737758546496,106453,788.0
372,0.9737070862863542,106579,580.0
373,0.973698322960916,106615,240.0
374,0.9734705041806709,107551,883.0
375,0.9731427431372361,108898,805.0
376,0.9731325251907987,108940,228.0
377,0.97306294869393,109226,708.0
378,0.9729821878107054,109558,777.0
379,0.9729634580815204,109635,608.0
380,0.9729403504709032,109730,596.0
381,0.972877111395501,109990,792.0
382,0.9723895788804486,111995,443.0
383,0.972289184826798,112408,1295.0
384,0.9722806773325866,112443,242.0
385,0.9721892872328819,112819,768.0
386,0.9720519751767694,113384,641.0
387,0.9720121218577987,113548,635.0
388,0.9719739711259548,113705,636.0
389,0.9719499150648543,113804,609.0
390,0.9719404385981945,113843,239.0
391,0.971903991510573,113993,637.0
392,0.9718830957967705,114079,618.0
393,0.9716846089207771,114896,1206.0
394,0.9716761067165824,114931,232.0
395,0.9715811300073302,115322,1294.0
396,0.9715731144950688,115355,238.0
397,0.9715633988112863,115395,232.0
398,0.9715546547789509,115431,245.0
399,0.9713525924006866,116263,904.0
400,0.9712345802153276,116749,680.0
401,0.9712122420740771,116841,634.0
402,0.9712047152074257,116872,242.0
403,0.971195488805302,116910,229.0
404,0.9711736371499015,117000,649.0
405,0.9710823511070972,117376,996.0
406,0.9710631724176522,117455,652.0
407,0.9710267582269001,117605,638.0
408,0.9710189900429349,117637,244.0
409,0.9709816065267772,117791,637.0
410,0.9709534484649583,117907,594.0
411,0.970864367561563,118274,1286.0
412,0.9708561152484785,118308,251.0
413,0.9708311160222488,118411,593.0
414,0.9708231066975779,118444,245.0
415,0.9708138839207184,118482,234.0
416,0.9707219036513415,118861,689.0
417,0.9706842889016583,119016,636.0
418,0.9706602647598014,119115,605.0
419,0.9702439407620033,120831,440.0
420,0.9701163620563117,121357,1618.0
421,0.9701081161012476,121391,246.0
422,0.9700821660529781,121498,592.0
423,0.9700474862311076,121641,639.0
424,0.9699970450669931,121849,626.0
425,0.9697640312396588,122810,877.0
426,0.9696571206353917,123251,643.0
427,0.9696471816995986,123292,227.0
428,0.9696391821423468,123325,247.0
429,0.9694001955103545,124311,874.0
430,0.969292598046958,124755,1290.0
431,0.9692230537892754,125042,733.0
432,0.9687700478533289,126912,1000.0
433,0.9686317657818104,127483,729.0
434,0.9681536218391198,129458,677.0
435,0.9681102979285002,129637,808.0
436,0.9680887577113121,129726,622.0
437,0.9680802869706809,129761,239.0
438,0.9680594734656526,129847,622.0
439,0.968026317992328,129984,587.0
440,0.9680168797805577,130023,238.0
441,0.968008167666754,130059,239.0
442,0.9679650922563374,130237,727.0
443,0.9679423453411001,130331,609.0
444,0.9676745043277193,131438,545.0
445,0.967665069546116,131477,236.0
446,0.9675823377091533,131819,737.0
447,0.9673919845869905,132606,686.0
448,0.9672408413788554,133231,1251.0
449,0.9672166606570554,133331,628.0
450,0.9670121159390962,134177,674.0
451,0.9670031711172743,134214,231.0
452,0.9669818972788605,134302,618.0
453,0.9669565143340332,134407,592.0
454,0.9668897966279827,134683,1299.0
455,0.9668808529376094,134720,248.0
456,0.9668605486503526,134804,629.0
457,0.9666316714812223,135751,1170.0
458,0.9666077476404181,135850,601.0
459,0.9665990482087483,135886,234.0
460,0.9663919765201037,136743,899.0
461,0.9663815878608951,136786,228.0
462,0.9663593613371991,136878,615.0
463,0.9663231235360726,137028,637.0
464,0.9662554832763979,137308,747.0
465,0.9660905092170449,137991,944.0
466,0.9660091195100478,138328,776.0
467,0.9659733778293786,138476,638.0
468,0.9657150144761163,139546,881.0
469,0.9657072887859366,139578,238.0
470,0.9656725239449608,139722,815.0
471,0.9656442784331933,139839,591.0
472,0.9656360704906832,139873,235.0
473,0.9653454577365119,141077,1136.0
474,0.9651801564605139,141762,938.0
475,0.965171228584241,141799,237.0
476,0.9651485473240368,141893,632.0
477,0.9651138025973942,142037,639.0
478,0.9650612053218595,142255,624.0
479,0.9649002947620258,142922,710.0
480,0.9648641116748814,143072,637.0
481,0.964689728225253,143795,929.0
482,0.9644972917965625,144593,913.0
483,0.9642067807114838,145798,831.0
484,0.9641788191167893,145914,600.0
485,0.9641542328673011,146016,586.0
486,0.9641260317649036,146133,583.0
487,0.9640595093554372,146409,709.0
488,0.964026008865369,146548,595.0
489,0.9639872075945376,146709,616.0
490,0.9635041300277086,148714,443.0
491,0.9634949767808056,148752,235.0
492,0.9634875097227358,148783,248.0
493,0.9631012286375319,150387,1161.0
494,0.9630935238575578,150419,249.0
495,0.962930052586443,151098,643.0
496,0.962919941872707,151140,231.0
497,0.9629119978149616,151173,239.0
498,0.9628561505316864,151405,797.0
499,0.9628116194589404,151590,807.0
