Episode Number,Epsilon Value,Learn Step Counter,Total Reward
248,0.9803633580841652,79328,1226.0
249,0.980309194498136,79549,623.0
250,0.9802996365288886,79588,234.0
251,0.9802898335803116,79628,235.0
252,0.9802670421037806,79721,622.0
253,0.980050426997219,80605,892.0
254,0.98002690606628,80701,620.0
255,0.9800009356941284,80807,610.0
256,0.9799798658978754,80893,620.0
257,0.9795321173614618,82721,1013.0
258,0.9794478812110334,83065,775.0
259,0.979409193778966,83223,636.0
260,0.9793993997347727,83263,232.0
261,0.9793614487385895,83418,777.0
262,0.9793386788467581,83511,603.0
263,0.9790980359065292,84494,877.0
264,0.979074048295497,84592,621.0
265,0.9790375784618893,84741,638.0
266,0.9790099210374995,84854,594.0
267,0.9789568111832548,85071,624.0
268,0.9789203457166487,85220,638.0
269,0.9789108012886129,85259,233.0
270,0.9788899996525007,85344,611.0
271,0.9788824132834513,85375,247.0
272,0.9788726245070375,85415,228.0
273,0.9788628358285109,85455,231.0
274,0.9788528025346088,85496,231.0
275,0.9788116915750941,85664,731.0
276,0.978765933192399,85851,806.0
277,0.9787446452621953,85938,617.0
278,0.9787373047039647,85968,251.0
279,0.9787020707908002,86112,639.0
280,0.9786913051258856,86156,223.0
281,0.9786541155582433,86308,593.0
282,0.9786445737259389,86347,238.0
283,0.9786345426692122,86388,233.0
284,0.9786257349968607,86424,232.0
285,0.9785936855248418,86555,717.0
286,0.9785724013409844,86642,609.0
287,0.9785523408098677,86724,628.0
288,0.9784811537076278,87015,692.0
289,0.9784596273563432,87103,622.0
290,0.978451065870989,87138,233.0
291,0.9782600419257925,87919,913.0
292,0.9782507484983751,87957,227.0
293,0.977989101387271,89027,857.0
294,0.9779172218209307,89321,785.0
295,0.977881284018893,89468,614.0
296,0.9777531899450014,89992,975.0
297,0.977727524257417,90097,611.0
298,0.9777184803185142,90134,238.0
299,0.9776801056164679,90291,636.0
300,0.9776561527443067,90389,597.0
301,0.9775300432190605,90905,971.0
302,0.9775056052703973,91005,586.0
303,0.9774836116389557,91095,633.0
304,0.9772854469015262,91906,681.0
305,0.9772610150676956,92006,624.0
306,0.9771278723082881,92551,682.0
307,0.9771185896364322,92589,246.0
308,0.9769278258318587,93370,1225.0
309,0.9768433252190536,93716,685.0
310,0.9768340452503828,93754,236.0
311,0.9766904611814503,94342,965.0
312,0.9765229731089115,95028,706.0
313,0.9764817158796998,95197,591.0
314,0.9764731717009975,95232,234.0
315,0.976435089985134,95388,636.0
316,0.9763948128633526,95553,732.0
317,0.9763455061641374,95755,803.0
318,0.9762832661142534,96010,1024.0
319,0.9762656931714213,96082,610.0
320,0.9761192642815628,96682,641.0
321,0.9761099911914386,96720,236.0
322,0.9760511823287442,96961,1032.0
323,0.9758579433017566,97753,632.0
324,0.9758381823760119,97834,625.0
325,0.9758174460323659,97919,616.0
326,0.97581012742805,97949,245.0
327,0.9756996231747116,98402,1274.0
328,0.9755452309066334,99035,1251.0
329,0.9754935283730541,99247,1027.0
330,0.9752757737233624,100140,567.0
331,0.9752682153644588,100171,248.0
332,0.9748867162630876,101736,759.0
333,0.9748596635286844,101847,627.0
334,0.9745728532358324,103024,1213.0
335,0.9745350892647255,103179,636.0
336,0.9743864839764571,103789,953.0
337,0.974347022118026,103951,741.0
338,0.9742108666187345,104510,694.0
339,0.9742011245575596,104550,230.0
340,0.9737681883307214,106328,717.0
341,0.9737589375757159,106366,240.0
342,0.9737397060242043,106445,634.0
343,0.9736820136485563,106682,1329.0
344,0.9736428237313051,106843,811.0
345,0.9736155621104936,106955,594.0
346,0.9735902484317902,107059,609.0
347,0.9735800257865714,107101,228.0
348,0.9735707768191016,107139,241.0
349,0.9735116341834847,107382,795.0
350,0.973441300499949,107671,1013.0
351,0.9729666202182934,109622,967.0
352,0.9729585932757833,109655,241.0
353,0.9725865077331899,111185,767.0
354,0.9725792133608231,111215,253.0
355,0.9725719190431636,111245,248.0
356,0.9721190490854734,113108,700.0
357,0.9720932882687813,113214,594.0
358,0.9720852685312309,113247,242.0
359,0.9719399526280358,113845,640.0
360,0.9719175982634041,113937,614.0
361,0.9718843106515516,114074,640.0
362,0.971847136782972,114227,637.0
363,0.9718240556846741,114322,613.0
364,0.9717696350545371,114546,799.0
365,0.9715774865844683,115337,921.0
366,0.9715694711022647,115370,240.0
367,0.9715604841250972,115407,244.0
368,0.9715250228101621,115553,638.0
369,0.9715007349851514,115653,635.0
370,0.9714912628979764,115692,233.0
371,0.9714810622919928,115734,232.0
372,0.971470861793115,115776,232.0
373,0.9713936329198266,116094,1018.0
374,0.9713698340643788,116192,637.0
375,0.9713343797080446,116338,638.0
376,0.9711423173012192,117129,1208.0
377,0.9711321203591456,117171,233.0
378,0.9711243513322867,117203,241.0
379,0.9711143973574541,117244,223.0
380,0.9709604879038584,117878,717.0
381,0.9709282040003185,118011,595.0
382,0.9709044165477412,118109,625.0
383,0.9708789306381216,118214,614.0
384,0.970837183736445,118386,589.0
385,0.9708177671845065,118466,633.0
386,0.9707352511709509,118806,721.0
387,0.9703994348315991,120190,798.0
388,0.9702652863661722,120743,1260.0
389,0.9702555837606075,120783,236.0
390,0.9701440107700826,121243,977.0
391,0.9700996276913064,121426,631.0
392,0.9700615520233947,121583,636.0
393,0.9700271154452417,121725,639.0
394,0.9698481619290129,122463,1040.0
395,0.9695654923555297,123629,610.0
396,0.969463450944713,124050,759.0
397,0.9694450313118272,124126,652.0
398,0.9694089201524667,124275,638.0
399,0.9694009225608647,124308,249.0
400,0.9693497880044867,124519,625.0
401,0.9691181410590773,125475,1173.0
402,0.9690793771038683,125635,636.0
403,0.9689509825766609,126165,640.0
404,0.968926274638541,126267,630.0
405,0.9689001139790224,126375,607.0
406,0.9688916361390548,126410,238.0
407,0.968520379519639,127943,761.0
408,0.9682000943341147,129266,1114.0
409,0.9681674181282561,129401,640.0
410,0.9681596728189231,129433,246.0
411,0.9681504753445683,129471,240.0
412,0.968114412406525,129620,622.0
413,0.9681056994149307,129656,238.0
414,0.968081255051573,129757,620.0
415,0.9680737524499804,129788,247.0
416,0.9679372636564907,130352,970.0
417,0.9677262763050675,131224,621.0
418,0.9677163571603299,131265,226.0
419,0.9677057123376156,131309,229.0
420,0.9676817619146257,131408,615.0
421,0.9671968329162656,133413,443.0
422,0.9671864356048963,133456,226.0
423,0.9671772473762523,133494,227.0
424,0.967155486130278,133584,620.0
425,0.9671136575548179,133757,1034.0
426,0.9669760954041565,134326,730.0
427,0.9669391092712433,134479,637.0
428,0.966744048958909,135286,601.0
429,0.9667365567206244,135317,251.0
430,0.9667290645404046,135348,246.0
431,0.9665888989707557,135928,662.0
432,0.9665797164186836,135966,244.0
433,0.9663182919319292,137048,1157.0
434,0.9662825388120907,137196,814.0
435,0.9662574157895385,137300,608.0
436,0.9660673233201541,138087,656.0
437,0.9658987592587829,138785,637.0
438,0.9654970288903685,140449,437.0
439,0.965488580827269,140484,240.0
440,0.9654144824129806,140791,1022.0
441,0.9653847963703568,140914,580.0
442,0.965373694507645,140960,219.0
443,0.9653473884295998,141069,631.0
444,0.9650701321804124,142218,865.0
445,0.9650486596061676,142307,616.0
446,0.9650235686640617,142411,603.0
447,0.9650047508855917,142489,634.0
448,0.9649437162577005,142742,793.0
449,0.9649359967378824,142774,248.0
450,0.9648438497387517,143156,993.0
451,0.9648356485998576,143190,245.0
452,0.9647958499452254,143355,635.0
453,0.9645992927911422,144170,911.0
454,0.9645915760267006,144202,248.0
455,0.9645667381102987,144305,599.0
456,0.9645286384718494,144463,612.0
457,0.9641559201388962,146009,1068.0
458,0.9641262727964719,146132,585.0
459,0.9641175956979782,146168,238.0
460,0.964093493056354,146268,604.0
461,0.9640023905145223,146646,995.0
462,0.9639922685412957,146688,233.0
463,0.9637443133937825,147717,865.0
464,0.9636835994069517,147969,1326.0
465,0.9634795609825745,148816,905.0
466,0.9632885700683097,149609,926.0
467,0.9631168791616158,150322,1464.0
468,0.9630793183310691,150478,621.0
469,0.96307113219063,150512,239.0
470,0.9630277949593533,150692,807.0
471,0.9629832559482356,150877,807.0
472,0.9629603853646341,150972,649.0
473,0.962797899489402,151647,665.0
474,0.9627901971360513,151679,250.0
475,0.9627719042937979,151755,638.0
476,0.9627639614573583,151788,242.0
477,0.9627543338646767,151828,238.0
478,0.9624301808845047,153175,808.0
479,0.9622495015572358,153926,612.0
480,0.9622138989798745,154074,638.0
481,0.9621785382644189,154221,638.0
482,0.9621198471563372,154465,778.0
483,0.9619817928466274,155039,729.0
484,0.961974097022105,155071,246.0
485,0.9618678047438397,155513,1297.0
486,0.9618278880532247,155679,634.0
487,0.9617877325721248,155846,634.0
488,0.9617773934082791,155889,228.0
489,0.961768016123234,155928,239.0
490,0.9617600815688382,155961,240.0
491,0.9617516662038886,155996,233.0
492,0.9615807300162331,156707,1235.0
493,0.9615451521829644,156855,638.0
494,0.9612826861518169,157947,553.0
495,0.9612713911451994,157994,225.0
496,0.9610709869279331,158828,1290.0
497,0.9610608957342865,158870,226.0
498,0.9610243761095556,159022,610.0
499,0.9610154866740789,159059,240.0
