Episode Number,Epsilon Value,Learn Step Counter,Total Reward
55,0.9964493181869459,14228,238.0
56,0.9962727131752784,14937,1220.0
57,0.9962547804255925,15009,607.0
58,0.9962438216819096,15053,223.0
59,0.9962159272419356,15165,586.0
60,0.9962074594414826,15199,237.0
61,0.9961668648095519,15362,769.0
62,0.996142459017282,15460,609.0
63,0.9961322486081279,15501,222.0
64,0.9959935468324869,16058,732.0
65,0.9959698922636885,16153,630.0
66,0.995928809347833,16318,607.0
67,0.9958954462873791,16452,602.0
68,0.9956470013372366,17450,873.0
69,0.9955011497171813,18036,1254.0
70,0.9954929368655464,18069,246.0
71,0.9954844752104862,18103,242.0
72,0.9953665172745584,18577,703.0
73,0.9953301870551615,18723,638.0
74,0.9953214779530373,18758,251.0
75,0.9952209555476517,19162,717.0
76,0.995090590125282,19686,640.0
77,0.9950818831196219,19721,236.0
78,0.9950587477318942,19814,630.0
79,0.9948284182646356,20740,569.0
80,0.9948087705949373,20819,612.0
81,0.9947831545956958,20922,603.0
82,0.9947438614322177,21080,608.0
83,0.9947008396851795,21253,742.0
84,0.9946652797613482,21396,639.0
85,0.9946565764771381,21431,245.0
86,0.9945819800219694,21731,783.0
87,0.9943746312700451,22565,677.0
88,0.9943572298640829,22635,615.0
89,0.9942776844575979,22955,1319.0
90,0.9941698111675665,23389,757.0
91,0.9941071804345136,23641,793.0
92,0.9940674169375956,23801,635.0
93,0.9940584703699831,23837,239.0
94,0.9940497723953327,23872,233.0
95,0.9940236789280203,23977,623.0
96,0.9940159752733964,24008,247.0
97,0.9939901311907798,24112,611.0
98,0.9939319844616372,24346,1418.0
99,0.9938932218652681,24502,636.0
100,0.9938353292639874,24735,621.0
101,0.9938276270690678,24766,248.0
102,0.9937883716481858,24924,636.0
103,0.9936937178019024,25305,767.0
104,0.9936000665706637,25682,1301.0
105,0.9933253740958676,26788,1395.0
106,0.993316185877503,26825,230.0
107,0.9933062527640669,26865,238.0
108,0.9932963197499615,26905,228.0
109,0.9932699977429624,27011,614.0
110,0.9930904803927748,27734,658.0
111,0.9930790599164888,27780,223.0
112,0.9929621317268359,28251,978.0
113,0.9927988028698939,28909,1485.0
114,0.9926824040197072,29378,750.0
115,0.9924476623610765,30324,600.0
116,0.9922196736733218,31243,890.0
117,0.9922097515249543,31283,230.0
118,0.992125665301194,31622,776.0
119,0.9921162401509636,31660,235.0
120,0.992074572138696,31828,810.0
121,0.9920346419357711,31989,635.0
122,0.9920152974464419,32067,631.0
123,0.9920078573586805,32097,249.0
124,0.9919847934412297,32190,626.0
125,0.9919617300600089,32283,601.0
126,0.9916329492037882,33609,807.0
127,0.9916069191772596,33714,584.0
128,0.9915826251023034,33812,638.0
129,0.9915484160875649,33950,640.0
130,0.9911920184536901,35388,797.0
131,0.9911550972340447,35537,638.0
132,0.9911285841864894,35644,606.0
133,0.9910901786931571,35799,813.0
134,0.9910800200696173,35840,232.0
135,0.9910688704807127,35885,230.0
136,0.9910473149644994,35972,611.0
137,0.9910371567803105,36013,230.0
138,0.9910272464570542,36053,234.0
139,0.9910086648680607,36128,609.0
140,0.9909373148038949,36416,1025.0
141,0.9909301305335066,36445,246.0
142,0.9909189826308501,36490,222.0
143,0.9909105598542405,36524,252.0
144,0.9909021371492241,36558,251.0
145,0.9908934667923719,36593,244.0
146,0.9908587861236094,36733,640.0
147,0.9908488775840513,36773,234.0
148,0.9907815021427349,37045,719.0
149,0.9907062056004544,37349,555.0
150,0.9906990230056021,37378,247.0
151,0.9906111023578444,37733,773.0
152,0.9905875756206006,37828,625.0
153,0.9905640494421101,37923,627.0
154,0.9905251705613073,38080,636.0
155,0.9904575695168685,38353,789.0
156,0.990298613813606,38995,631.0
157,0.9902280575421394,39280,689.0
158,0.9901114650382922,39751,977.0
159,0.9900129538362059,40149,994.0
160,0.9899869663340032,40254,593.0
161,0.9899785514794995,40288,237.0
162,0.9899374682169555,40454,585.0
163,0.9899010886789239,40601,638.0
164,0.9898924270812086,40636,245.0
165,0.9898575339837818,40777,593.0
166,0.989847635456696,40817,234.0
167,0.9897924529823393,41040,1052.0
168,0.9897709252279083,41127,608.0
169,0.9897632545320019,41158,246.0
170,0.9896647779751429,41556,764.0
171,0.9896088634877894,41782,741.0
172,0.9895903084932306,41857,617.0
173,0.989566805999556,41952,633.0
174,0.9895581473268018,41987,233.0
175,0.9893548139952925,42809,908.0
176,0.9893330484260832,42897,636.0
177,0.9892867981813895,43084,806.0
178,0.9892457436260154,43250,783.0
179,0.9891858960614438,43492,795.0
180,0.9890850042329906,43900,762.0
181,0.9887737386769438,45159,819.0
182,0.9887640981787827,45198,242.0
183,0.9885223748784068,46176,877.0
184,0.988512489702847,46216,235.0
185,0.9885013689985003,46261,222.0
186,0.9884455202419052,46487,599.0
187,0.9882550157045041,47258,1228.0
188,0.9882468626332359,47291,245.0
189,0.988197698568634,47490,1031.0
190,0.9880796159844528,47968,748.0
191,0.9880712173423603,48002,247.0
192,0.9880628187716559,48036,242.0
193,0.9880437987430827,48113,652.0
194,0.9880208269889348,48206,611.0
195,0.9880005727670532,48288,624.0
196,0.9879919277987814,48323,241.0
197,0.9877012539051457,49500,835.0
198,0.9876614997247594,49661,635.0
199,0.9876528577233654,49696,243.0
200,0.9876153276231524,49848,599.0
201,0.9875852058112506,49970,588.0
202,0.9875308901118294,50190,1334.0
203,0.9875096584232764,50276,632.0
204,0.9875020052521222,50307,247.0
205,0.9873667267272649,50855,1257.0
206,0.9873556189126804,50900,222.0
207,0.9872275178158341,51419,968.0
208,0.9872171519800206,51461,236.0
209,0.9871784044623819,51618,636.0
210,0.9871529849425638,51721,603.0
211,0.9870989397893746,51940,591.0
212,0.9870905494829952,51974,251.0
213,0.9870641451606514,52081,607.0
214,0.9867426613396544,53384,583.0
215,0.9866718650846898,53671,786.0
216,0.9866634784084307,53705,249.0
217,0.9866286991294528,53846,815.0
218,0.9866205594752425,53879,250.0
219,0.986433365961203,54638,917.0
220,0.9864148705066722,54713,653.0
221,0.9863791136112391,54858,638.0
222,0.9863199326324635,55098,795.0
223,0.9862558239123759,55358,792.0
224,0.9862457148407248,55399,232.0
225,0.9858374935713288,57055,740.0
226,0.9858022505064967,57198,639.0
227,0.9856588266954353,57780,653.0
228,0.9854454546311137,58646,900.0
229,0.9854356002246062,58686,232.0
230,0.9852023259319954,59633,585.0
231,0.9851941980453169,59666,250.0
232,0.9848826796026521,60931,591.0
233,0.9848740619158296,60966,239.0
234,0.9848664291704716,60997,246.0
235,0.9848275277099602,61155,636.0
236,0.9846458437692207,61893,696.0
237,0.9845065262218424,62459,730.0
238,0.9844683773283169,62614,637.0
239,0.9842990633076519,63302,642.0
240,0.9842894664373685,63341,243.0
241,0.9842508338291464,63498,734.0
242,0.9841565963117074,63881,1299.0
243,0.9840387506007071,64360,1271.0
244,0.9840284182467776,64402,227.0
245,0.9838321241337619,65200,913.0
246,0.9838156450816329,65267,617.0
247,0.9837246463318319,65637,770.0
248,0.9837165306359614,65670,242.0
249,0.9837079231528989,65705,231.0
250,0.9836993157451516,65740,247.0
251,0.9836602144696007,65899,604.0
252,0.9836518533922665,65933,247.0
253,0.983642016921684,65973,232.0
254,0.9836316887334369,66015,219.0
255,0.9836223442756107,66053,245.0
256,0.9836019343211669,66136,631.0
257,0.9835589026724795,66311,633.0
258,0.9833452476832514,67180,1182.0
259,0.9831648203624362,67914,933.0
260,0.9828084876596683,69364,1085.0
261,0.9827856376251035,69457,632.0
262,0.9827605769077339,69559,620.0
263,0.9825790286394684,70298,949.0
264,0.9825606054530936,70373,624.0
265,0.9825068117258298,70592,1554.0
266,0.9824964954571762,70634,230.0
267,0.9824338632941743,70889,743.0
268,0.9822482008164369,71645,634.0
269,0.9822111216420898,71796,637.0
270,0.9821369674924807,72098,720.0
271,0.9821278827664114,72135,239.0
272,0.9821028388215784,72237,601.0
273,0.9820775499959092,72340,594.0
274,0.982013962525256,72599,792.0
275,0.9820048789369775,72636,245.0
276,0.981983029568762,72725,633.0
277,0.9818369704382532,73320,1349.0
278,0.9818271521164119,73360,229.0
279,0.9818035885445764,73456,624.0
280,0.9817679988051058,73601,639.0
281,0.9817387916379452,73720,585.0
282,0.9817184207668184,73803,622.0
283,0.9817117941890138,73830,249.0
284,0.981658783176804,74046,1328.0
285,0.9816047934217046,74266,726.0
286,0.9815841799349057,74350,637.0
287,0.981566020793277,74424,606.0
288,0.9815093369852436,74655,722.0
289,0.9813523080343263,75295,1219.0
290,0.9813263025394835,75401,601.0
291,0.981317715970828,75436,230.0
292,0.9813083934956414,75474,233.0
293,0.9812912207468681,75544,624.0
294,0.9810802657864798,76404,671.0
295,0.9809762767768073,76828,670.0
296,0.9809537145790844,76920,605.0
297,0.9809453765069038,76954,249.0
298,0.9808060921354346,77522,730.0
299,0.9807805915053575,77626,583.0
300,0.9807587693772377,77715,637.0
301,0.9807215012474366,77867,637.0
302,0.9806295629048667,78242,1111.0
303,0.980621717898762,78274,239.0
304,0.980581758372938,78437,811.0
305,0.980572933175721,78473,243.0
306,0.9805623920720299,78516,225.0
307,0.9805550378807473,78546,249.0
308,0.9805467031973043,78580,245.0
309,0.9805001283292364,78770,763.0
310,0.9804207110253474,79094,681.0
311,0.9803871321868337,79231,592.0
312,0.9802395950074279,79833,951.0
313,0.9802305278319751,79870,230.0
314,0.9802003862029021,79993,605.0
315,0.9801913193901293,80030,243.0
316,0.9800222509489495,80720,640.0
317,0.9799183740829212,81144,1820.0
318,0.9797593952043417,81793,953.0
319,0.9797351464563554,81892,606.0
320,0.9797096736705075,81996,599.0
321,0.9796827320215595,82106,594.0
322,0.9796734250786486,82144,235.0
323,0.9796650978888841,82178,240.0
324,0.9796410963850019,82276,623.0
325,0.9796320347456364,82313,243.0
326,0.9795965237235743,82458,638.0
327,0.9793467584251978,83478,1158.0
328,0.9793230095512904,83575,611.0
329,0.9791621689362409,84232,652.0
330,0.9791014627560808,84480,794.0
331,0.9790757616767952,84585,588.0
332,0.979064747135055,84630,220.0
333,0.9790392917793652,84734,617.0
334,0.979029501434174,84774,225.0
335,0.9790072287635816,84865,607.0
336,0.9787539433816553,85900,1525.0
337,0.9786059180238946,86505,1249.0
338,0.9785821871151512,86602,607.0
339,0.9783855118374571,87406,908.0
340,0.978307488694338,87725,737.0
341,0.9782196895262874,88084,772.0
342,0.9781155146637265,88510,1634.0
343,0.978108178823958,88540,245.0
344,0.9780807921749384,88652,597.0
345,0.9779336020736302,89254,949.0
346,0.9779096429908811,89352,607.0
347,0.9777989009808388,89805,681.0
348,0.9777314351758254,90081,788.0
349,0.9775322426644073,90896,581.0
350,0.9775097596785677,90988,607.0
351,0.9770199056301562,92993,267.0
352,0.9769959689326996,93091,633.0
353,0.9769859547740882,93132,231.0
354,0.9769752079863491,93176,223.0
355,0.9769661710063399,93213,234.0
356,0.9766709275651191,94422,1118.0
357,0.976644313641629,94531,599.0
358,0.9765796130909832,94796,1021.0
359,0.9762722829879155,96055,819.0
360,0.9762193216465253,96272,624.0
361,0.9761395189689729,96599,1006.0
362,0.9761307337517363,96635,240.0
363,0.9761202404014373,96678,219.0
364,0.9761119434136176,96712,232.0
365,0.9761046226005785,96742,250.0
366,0.9760958376974076,96778,236.0
367,0.9760877849389568,96811,236.0
368,0.9758886833149701,97627,908.0
369,0.9758516002449464,97779,637.0
370,0.9757193812946038,98321,1273.0
371,0.9755835218131923,98878,1255.0
372,0.9755245007881407,99120,795.0
373,0.9755018201043227,99213,633.0
374,0.9754289040594164,99512,1321.0
375,0.975031010192639,101144,754.0
376,0.9750095597436862,101232,603.0
377,0.9748104343525628,102049,680.0
378,0.9747911820341922,102128,652.0
379,0.9745977051635606,102922,914.0
380,0.974589177469882,102957,246.0
381,0.9745253439613399,103219,750.0
382,0.9742539764087741,104333,849.0
383,0.9742150070242341,104493,636.0
384,0.9738667873636203,105923,459.0
385,0.9738271030956417,106086,618.0
386,0.9738178517809484,106124,225.0
387,0.9737555294249721,106380,774.0
388,0.9737039217430702,106592,625.0
389,0.973693941327773,106633,229.0
390,0.9735247766809025,107328,1241.0
391,0.9735150414805934,107368,231.0
392,0.9734992219877237,107433,610.0
393,0.973479508825608,107514,638.0
394,0.9734719643877049,107545,247.0
395,0.9733955498282494,107859,781.0
396,0.9733697551847317,107965,607.0
397,0.9733286311761796,108134,698.0
398,0.9733193845969476,108172,240.0
399,0.9733111114163043,108206,234.0
400,0.9731935911803216,108689,979.0
401,0.973169261641618,108789,594.0
402,0.9730247567179369,109383,725.0
403,0.9730155130254988,109421,237.0
404,0.9729787823785814,109572,637.0
405,0.9728817325733338,109971,764.0
406,0.9727844492521502,110371,677.0
407,0.9726820690639068,110792,1384.0
408,0.9726565364915152,110897,616.0
409,0.9725879666142282,111179,712.0
410,0.9725804290857517,111210,247.0
411,0.9725709464716092,111249,233.0
412,0.9725624365119938,111284,247.0
413,0.9725403109654723,111375,634.0
414,0.9725142958568523,111482,623.0
415,0.9724805015680215,111621,1045.0
416,0.9724503551359723,111745,584.0
417,0.972415347548947,111889,639.0
418,0.9724061096458694,111927,241.0
419,0.9723796119370983,112036,592.0
420,0.9723706174661619,112073,234.0
421,0.9721508865096501,112977,1534.0
422,0.9721144315303791,113127,638.0
423,0.9721066546450612,113159,243.0
424,0.9720969336259034,113199,240.0
425,0.9719423824812587,113835,1839.0
426,0.9719061782972878,113984,638.0
427,0.9718157952142742,114356,769.0
428,0.9718060771036965,114396,232.0
429,0.9717706068247798,114542,765.0
430,0.9717419400111287,114660,590.0
431,0.9717331943719295,114696,243.0
432,0.9714201037602997,115985,1203.0
433,0.97141014675402,116026,226.0
434,0.971308396857658,116445,985.0
435,0.9710767673989324,117399,880.0
436,0.9710689988148951,117431,238.0
437,0.9709490791837244,117925,745.0
438,0.9709405834153874,117960,243.0
439,0.9709010183878048,118123,635.0
440,0.9708920375937972,118160,244.0
441,0.9707197195292421,118870,931.0
442,0.9706937531207974,118977,596.0
443,0.9705826150349341,119435,752.0
444,0.9705459762281934,119586,637.0
445,0.9705202570973849,119692,618.0
446,0.9702778998984611,120691,870.0
447,0.9702407874739253,120844,637.0
448,0.9702194424087264,120932,602.0
449,0.9701993105616458,121015,613.0
450,0.9699667331291681,121974,1569.0
451,0.9699097492503842,122209,1049.0
452,0.969886714164496,122304,616.0
453,0.969877985222255,122340,242.0
454,0.9696168806948344,123417,858.0
455,0.9695562815259512,123667,1023.0
456,0.969427096742399,124200,1355.0
457,0.9693122264232613,124674,700.0
458,0.9691990658125446,125141,977.0
459,0.9691707171509227,125258,588.0
460,0.9690151777137297,125900,633.0
461,0.9689911948818695,125999,610.0
462,0.9688693518849051,126502,970.0
463,0.9688599054535935,126541,224.0
464,0.9688267225659395,126678,640.0
465,0.9688175187546417,126716,236.0
466,0.9686165099497304,127546,2250.0
467,0.968467354473799,128162,948.0
468,0.9684305534089483,128314,637.0
469,0.9681482970081771,129480,849.0
470,0.9681378894686219,129523,220.0
471,0.9677381310260458,131175,745.0
472,0.9676798265527952,131416,700.0
473,0.9676207998763209,131660,795.0
474,0.9673709440375095,132693,637.0
475,0.9673617540560435,132731,234.0
476,0.9673535315150509,132765,249.0
477,0.9673448253713555,132801,240.0
478,0.967167333859033,133535,608.0
479,0.9670345992349726,134084,984.0
480,0.9667056216419022,135445,530.0
481,0.966466149959953,136436,872.0
482,0.9663844870103703,136774,1289.0
483,0.966376031182045,136809,236.0
484,0.9663371353247047,136970,617.0
485,0.9663286799107035,137005,248.0
486,0.9663207077309811,137038,247.0
487,0.9659738608162487,138474,785.0
488,0.9659649255982434,138511,239.0
489,0.9659550245072602,138552,231.0
490,0.9659197677878927,138698,638.0
491,0.9658961030405149,138796,611.0
492,0.9658876514855315,138831,244.0
493,0.9658789585346985,138867,236.0
494,0.9658437045916886,139013,638.0
495,0.9657770636668709,139289,612.0
496,0.9657661987346604,139334,222.0
497,0.9657268445589832,139497,635.0
498,0.965642347146326,139847,1309.0
499,0.9656348634461984,139878,247.0
